subset,period_split,group_type,group_field,group_value,variant,window,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,monthly_t,sharpe_monthly,win_rate_pct
all,validation,rule6_status,rule6_any_status,pending_llm,t1_net,5,179,179,1.5306943319523647,0.7794572025052117,8.365135169884512,1.210892307488454,0.349554499844053,57.54189944134078
all,validation,rule6_status,rule6_any_status,triggered,t1_net,5,1,1,7.22671632526382,7.22671632526382,,,,100.0
all,validation,rule6_status,rule6_any_status,pending_llm,t1_net,10,179,179,1.979453007354932,1.1969937369519725,9.354696261777901,1.7470575610211188,0.504332076572657,56.98324022346368
all,validation,rule6_status,rule6_any_status,triggered,t1_net,10,1,1,2.6332960893854773,2.6332960893854773,,,,100.0
all,validation,rule6_status,rule6_any_status,pending_llm,t1_net,20,179,179,3.0451182570392556,1.606641683730108,12.394773985758412,2.0312831937822997,0.5863809493652867,55.3072625698324
all,validation,rule6_status,rule6_any_status,triggered,t1_net,20,1,1,-2.1463438857852246,-2.1463438857852246,,,,0.0
all,validation,rule6_status,rule6_ar_growth_gt_revenue_growth_status,pending_data,t1_net,5,180,180,1.562338898581873,0.8118427661574602,8.35253315185537,1.2156083202929566,0.3509158954751436,57.77777777777777
all,validation,rule6_status,rule6_ar_growth_gt_revenue_growth_status,pending_data,t1_net,10,180,180,1.9830854689217685,1.2560497379920645,9.328656527977124,1.7395352379374522,0.502160568944014,57.22222222222222
all,validation,rule6_status,rule6_ar_growth_gt_revenue_growth_status,pending_data,t1_net,20,180,180,3.016276800690231,1.4018177103410403,12.366158699125773,2.0112590003911808,0.580600462642953,55.00000000000001
all,validation,rule6_status,rule6_block_trade_discount_status,pending_data,t1_net,5,180,180,1.562338898581873,0.8118427661574602,8.35253315185537,1.2156083202929566,0.3509158954751436,57.77777777777777
all,validation,rule6_status,rule6_block_trade_discount_status,pending_data,t1_net,10,180,180,1.9830854689217685,1.2560497379920645,9.328656527977124,1.7395352379374522,0.502160568944014,57.22222222222222
